Index,Quelle,Projektname,Webseite-Link,Organisation,Status,Kurzzusammenfassung,Lizenz,Lizenz-Organisation
102,https://www.civic-coding.de/community/projekt/ingemeinschaft/1211,inGemeinschaft,https://www.civic-coding.de/community/projekt/ingemeinschaft/1211,Civic Coding,Unbekannt,"Ein Fullservice-Angebot, das es älteren Menschen in größeren Wohnungen leicht macht, junge passende Mitbewohner zu finden. Damit gehen wir gleich mehrere gesellschaftlich-soziale Herausforderungen an: Altersarmut, Einsamkeit, mangelnder Wohnraum, Generationen-Konflikte, etc",CC-BY-NC-ND 4.0,https://www.civic-coding.de
103,https://www.civic-coding.de/community/projekt/smarte-partizipation-von-der-kiezkasse-bis-zum-burgerinnenhaushalt/1210,Smarte Partizipation - von der Kiezkasse bis zum Bürger:innenhaushalt,https://www.civic-coding.de/community/projekt/smarte-partizipation-von-der-kiezkasse-bis-zum-burgerinnenhaushalt/1210,Civic Coding,Unbekannt,"Im Pilotprojekt ""Smarte Partizipation"" geht es um die (Weiter-)entwicklung und Testung eines digitalen Tools das den Antrags- und Abwicklungsprozess von sogenannten Stadtteilbudgets vereinfacht und dadurch zugänglicher macht.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
104,https://www.civic-coding.de/community/projekt/clear-light-eva-ki-integration/1202,Clear Light EVA KI Integration,https://www.civic-coding.de/community/projekt/clear-light-eva-ki-integration/1202,Civic Coding,Unbekannt,"B2B-Immobilien müssen intelligent gesteuert sein, um hypereffizient und CO₂-neutral zu werden. Wir entwickeln dazu ein Tool, welches div. Lösungen evaluiert und Entscheidungshilfen gibt. Mittels KI werden die Prozesse optimiert und beschleunigt.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
105,https://www.civic-coding.de/community/projekt/coco/1201,COCO,https://www.civic-coding.de/community/projekt/coco/1201,Civic Coding,Unbekannt,"COCO steht für Colorful Community und ist eine MINDFUL IMAGE SEARCH mit dem Ziel, tief verwurzelte Vorurteile zu bekämpfen. Konkret möchten wir ein Midjourney für diversifizierten Content bauen. Wir haben ein Modell entwickelt, welches Bilder durch nur 3 Parameter beschreibt",CC-BY-NC-ND 4.0,https://www.civic-coding.de
106,https://www.civic-coding.de/community/projekt/correctivfaktenforum-mit-civic-tech-burgerbeteiligung-im-faktenchecken-ermoeglichen/1197,CORRECTIV.Faktenforum: Mit Civic Tech Bürgerbeteiligung im Faktenchecken ermöglichen,https://www.civic-coding.de/community/projekt/correctivfaktenforum-mit-civic-tech-burgerbeteiligung-im-faktenchecken-ermoeglichen/1197,Civic Coding,Unbekannt,"CORRECTIV.Faktenforum überträgt das Konzept Bürgerjournalismus aufs Faktenchecken, um Engagement gegen Desinformation zu ermöglichen. Parallel zur Community bauen wir unsere Plattform für kollaboratives Faktenchecken auf und entwickeln KI-Assistenztools.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
107,https://www.civic-coding.de/community/projekt/machine-learning-by-deaf-hands/1196,Machine Learning by Deaf Hands,https://www.civic-coding.de/community/projekt/machine-learning-by-deaf-hands/1196,Civic Coding,Unbekannt,"Als gehörlose Menschen wählen wir in der KI- und Avatar-Forschung einen anderen Weg zur Barrierefreiheit von gehörlosen Bürgern: Wir bringen der KI mittels einer Vielzahl an Videomaterial die Gebärdensprache bei, so wie Menschen die Gebärdensprache auch lernen.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
108,https://www.civic-coding.de/community/projekt/actually-relevant-ai-powered-news-curation/1194,Actually Relevant - AI-powered news curation,https://www.civic-coding.de/community/projekt/actually-relevant-ai-powered-news-curation/1194,Civic Coding,Unbekannt,"Actually Relevant is an AI-powered news curation services that evaluates news based on how important they are for humanity and its long-term future. It features stories on a website, a newsletter, and a podcast.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
109,https://www.civic-coding.de/community/projekt/naavinetwork/1192,naavi.network,https://www.civic-coding.de/community/projekt/naavinetwork/1192,Civic Coding,Unbekannt,AI-powered Educational Counselling Platform for Empowering students from all backgrounds to achieve their full potential and bridging the gap of social inequalities. The underlying technology powering synergised language models with domain (education) knowledge graphs.,CC-BY-NC-ND 4.0,https://www.civic-coding.de
110,https://www.civic-coding.de/community/projekt/news-profi/1190,News-Profi,https://www.civic-coding.de/community/projekt/news-profi/1190,Civic Coding,Unbekannt,"Die News-Profi App wirkt der Verbreitung von Des- und Missinformation im Netz effektiv entgegen. Durch den Einsatz von KI, ermöglicht die App den Nutzer*Innen einen niederschwelligen Zugang zu den Services, die Meldungen, Bilder oder Videos auf Authenzität überprüfen können.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
111,https://www.civic-coding.de/community/projekt/se3d-inklusive-vernetzung-durch-innovative-matching-technologie-in-der-sozialwirtschaft/1189,SE3D – Inklusive Vernetzung durch innovative Matching-Technologie in der Sozialwirtschaft,https://www.civic-coding.de/community/projekt/se3d-inklusive-vernetzung-durch-innovative-matching-technologie-in-der-sozialwirtschaft/1189,Civic Coding,Unbekannt,"Die Plattform verbindet Menschen, die Unterstützung benötigen oder anbieten können: Nachfrager, Anbieter und Assistenten. Sie nutzt einen KI-unterstützten Chat. Ziel der Plattform ist eine effiziente Verbindung, die Vertrauen aufbaut und Lösungen für alle Beteiligte findet.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
112,https://www.civic-coding.de/community/projekt/leicht-machen/1188,Leicht. Machen.,https://www.civic-coding.de/community/projekt/leicht-machen/1188,Civic Coding,Unbekannt,"Wir entwickeln Leicht. Machen, ein KI-Tool zur Sprachvereinfachung. Egal ob Leichte Sprache, Einfache Sprache oder ein ganz eigener Stil. Unser innovatives KI-Konzept ermöglicht es jedem, Texte schnell und datenschutzkonform zu vereinfachen und verständlicher zu machen.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
113,https://www.civic-coding.de/community/projekt/erinnerungsraum/1187,Erinnerungsraum,https://www.civic-coding.de/community/projekt/erinnerungsraum/1187,Civic Coding,Unbekannt,"Der Erinnerungsraum ist ein digitaler Raum, in dem Trauernde Erinnerungen in Form von Bildern, Videos, Texten und Sprachnachrichten bewahren und mit Mitmenschen teilen können.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
114,https://www.civic-coding.de/community/projekt/erkennung-von-meeresmull-uber-satelliten/1186,Erkennung von Meeresmüll über Satelliten,https://www.civic-coding.de/community/projekt/erkennung-von-meeresmull-uber-satelliten/1186,Civic Coding,Unbekannt,"Das System soll mithilfe von KI und Satellitenbildern eine öffentliche globale real-time Karte von Meeresmüll erstellen. Die Karte soll primär dazu genutzt werden, um Transparenz zu diesem Thema zu kreieren und Meeresreinigungsbemühungen effektiver zu machen.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
115,https://www.civic-coding.de/community/projekt/fugitive-dreams-fluchtige-traeume/1185,Fugitive Dreams / Flüchtige Träume,https://www.civic-coding.de/community/projekt/fugitive-dreams-fluchtige-traeume/1185,Civic Coding,Unbekannt,"""Fugitive Dreams"" nutzt KI, um Menschen mit Migrationshintergrund künstlerisch zu fördern. In 6 Workshops mit Experten entstehen digitale Werke, die als NFTs verkauft werden. Erlöse kommen direkt den Teilnehmern zugute, um Integration und soziale Teilhabe zu unterstützen.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
116,https://www.civic-coding.de/community/projekt/lupai-die-ki-die-das-leben-in-deutschland-einfacher-macht/1182,"Lupai - Die KI, die das Leben in Deutschland einfacher macht.",https://www.civic-coding.de/community/projekt/lupai-die-ki-die-das-leben-in-deutschland-einfacher-macht/1182,Civic Coding,Unbekannt,"Mit Lupai soll eine KI-basierte Webanwendung geschaffen werden, die Menschen mit Migrationserfahrung die selbstständige Information über rechtliche Rahmenbedingungen und administrativen Abläufe im Themenfeld Migration und Arbeit erleichtert.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
117,https://www.civic-coding.de/community/projekt/ki-powered-impact-ecosystem/1169,KI powered Impact Ecosystem,https://www.civic-coding.de/community/projekt/ki-powered-impact-ecosystem/1169,Civic Coding,Unbekannt,"Impact Hub verfügt über einen ""Datenschatz"" zu unserem Impact Ökosystem und den involvierten Stakkeholdern. Ziel ist es, durch Datenbereinigung, Modelltraining, Prototypen und Schulungen KI in die tägliche Arbeit zu integrieren.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
118,https://www.civic-coding.de/community/projekt/magd-open-editable-source-fur-foerdervereine/1168,MAGD • Open Editable Source für Fördervereine,https://www.civic-coding.de/community/projekt/magd-open-editable-source-fur-foerdervereine/1168,Civic Coding,Unbekannt,"Persönlicher Chatbot, der „handeln“ kann, für Mitglieder im Schul-Förderverein und QR-basierten Instrumentenverleih.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
119,https://www.civic-coding.de/community/projekt/doppelcheck/1167,Doppelcheck,https://www.civic-coding.de/community/projekt/doppelcheck/1167,Civic Coding,Unbekannt,"Prototyp: https://doppelcheck.com Doppelcheck ist eine Open-Source-Browsererweiterung, die mit lokaler KI Desinformation bekämpft. Sie bietet privates, kontextualisiertes Fakten-Checken, Quellenvergleich und diverse Perspektiven, um informierte Entscheidungen zu fördern.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
120,https://www.civic-coding.de/community/projekt/the-open-hearing-project/1166,The Open Hearing Project,https://www.civic-coding.de/community/projekt/the-open-hearing-project/1166,Civic Coding,Unbekannt,"Wir entwickeln eine Open Source App für Sprachverständlichkeit- und Klangverbesserung. Das ist sinnvoll, weil über 70% der Menschen mit Hörproblemen keine Hörhilfe nutzen und Hörgeräte für die meisten Menschen unerschwinglich sind. Wir wollen eine niedrigschwellige Zugänglichkeit",CC-BY-NC-ND 4.0,https://www.civic-coding.de
121,https://www.civic-coding.de/community/projekt/kitamatch-software-fur-eine-schnelle-faire-und-transparente-kitaplatzvergabe/1165,"KitaMatch – Software für eine schnelle, faire und transparente Kitaplatzvergabe",https://www.civic-coding.de/community/projekt/kitamatch-software-fur-eine-schnelle-faire-und-transparente-kitaplatzvergabe/1165,Civic Coding,Unbekannt,"Unser Projekt nutzt einen Nobelpreis-prämierten Algorithmus und eigens entwickelte Software, um Probleme bei der Kitaplatzvergabe zu lösen. Das Verfahren gewährleistet faire, schnelle und transparente Platzvergabe, während die Entscheidungsfreiheit der Kitas erhalten bleibt.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
122,https://www.civic-coding.de/community/projekt/ki-enna-ein-neuronales-netz-zum-ausprobieren/1160,KI-ENNA: (E)in (N)euronales (N)etz zum (A)usprobieren,https://www.civic-coding.de/community/projekt/ki-enna-ein-neuronales-netz-zum-ausprobieren/1160,Civic Coding,Unbekannt,"KI-ENNA ermöglicht Einblicke in die Funktionsweise neuronaler Netzwerke als Grundlage der Künstlichen Intelligenz und läuft auf einem kostengünstigen, vorprogrammierten und individuell erweiterbaren Raspberry Pi Pico oder im Browser (https://statistical-thinking.de/ki-enna.html).",CC-BY-NC-ND 4.0,https://www.civic-coding.de
123,https://www.civic-coding.de/community/projekt/holybible/1148,HOLYBIBLE,https://www.civic-coding.de/community/projekt/holybible/1148,Civic Coding,Unbekannt,"Es geht um eine Serie, die Serie Holy.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
124,https://www.civic-coding.de/community/projekt/factify/1138,Factify,https://www.civic-coding.de/community/projekt/factify/1138,Civic Coding,Unbekannt,"Factify soll Klarheit in Social Media Posts und digitale Inhalte bringen, indem es falsche Behauptungen, mehrdeutige Begriffe und emotionale Sprache identifiziert. Durch eine durchdachte UX ermöglicht es ein schnelles Durchschauen von tendenziösen, mehrdeutigen Narrativen.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
125,https://www.civic-coding.de/community/projekt/semanticdocuments/1137,SemanticDocuments,https://www.civic-coding.de/community/projekt/semanticdocuments/1137,Civic Coding,Unbekannt,"Wir nutzen KI-Modelle um digitale und gescannte Dokumente auch mit komplexem Layout (wie Mehrspaltigkeit, Tabellen, etc.) barrierefrei (nach PDF/UA-Standard) zugänglich zu machen. Zusätzlich erkennen und extrahieren wir strukturierte Daten in ein maschinenlesbares Format.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
126,https://www.civic-coding.de/community/projekt/bruckenwelten-erste-vollwertige-ki-moderationsmethode/1136,Brückenwelten - Erste vollwertige KI-Moderationsmethode,https://www.civic-coding.de/community/projekt/bruckenwelten-erste-vollwertige-ki-moderationsmethode/1136,Civic Coding,Unbekannt,Durch den gezielten Einsatz von Künstlicher Intelligenz als Sozialtechnologie ermöglichen wir tiefgehende Vernetzung und effektiven Wissenstransfer in maßgeschneiderten Kleingruppen. Ein Moderations-Assistenz-Tool für Partizipations- und Gruppenprozesse.,CC-BY-NC-ND 4.0,https://www.civic-coding.de
127,https://www.civic-coding.de/community/projekt/empathischer-chatbot-fur-das-onboarding-von-migranten/1135,Empathischer Chatbot für das Onboarding von Migranten,https://www.civic-coding.de/community/projekt/empathischer-chatbot-fur-das-onboarding-von-migranten/1135,Civic Coding,Unbekannt,"Migranten stehen vor vielen Herausforderungen in einem neuen Land: fremde Kultur, Sprache, Gesellschaftssystem, Integration und Arbeit. Ein empathischer Chatbot kann helfen, diese ersten Schritte und das Onboarding zu erleichtern und Migranten bei der Integration zu unterstützen.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
128,https://www.civic-coding.de/community/projekt/civic-sync-plattform-fur-mapping-uebersetzung-und-kollaborative-pflege-von-angebotsdaten-fur-die-zivilgesellschaft/1132,"Civic-Sync – Plattform für Mapping, Übersetzung und kollaborative Pflege von Angebotsdaten für die Zivilgesellschaft",https://www.civic-coding.de/community/projekt/civic-sync-plattform-fur-mapping-uebersetzung-und-kollaborative-pflege-von-angebotsdaten-fur-die-zivilgesellschaft/1132,Civic Coding,Unbekannt,"Die Civic-Sync Plattform erlaubt z.B. soziale, kulturelle oder medizinische Angebotsdaten kollaborativ und partizipativ aufzubereiten und übersichtlich, mehrsprachig und barrierearm – aber insbesondere auch unterstützt durch KI-Chatbots – zur Verfügung zu stellen.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
129,https://www.civic-coding.de/community/projekt/zeit-fur-die-arbeit-mit-den-kids-kassenfuhrung-fur-paedagoginnen-in-der-kinder-und-jugendhilfe/1131,Zeit für die Arbeit mit den Kids - Kassenführung für Pädagog:innen in der Kinder- und Jugendhilfe,https://www.civic-coding.de/community/projekt/zeit-fur-die-arbeit-mit-den-kids-kassenfuhrung-fur-paedagoginnen-in-der-kinder-und-jugendhilfe/1131,Civic Coding,Unbekannt,"Der Geldfluss und die Führung der Kassenbücher in unseren Betreuungseinheiten muss für die Pädagog:innen vor Ort unaufwändiger und anwenderfreundlicher werden. Es muss schnell gehen, intuitiv nutzbar und mobil möglich sein .",CC-BY-NC-ND 4.0,https://www.civic-coding.de
130,https://www.civic-coding.de/community/projekt/users-universal-sustainability-education-and-reward-system/1130,USERS - Universal Sustainability Education and Reward System,https://www.civic-coding.de/community/projekt/users-universal-sustainability-education-and-reward-system/1130,Civic Coding,Unbekannt,"USERS ist eine Universelle IT Plattform für Nachhaltigkeit. Ein gemeinsamer HUB für Information, Motivation und Empowerment. Es werden für Klima, Energie und Umwelt essentielle Informationen mit Spiel, Spaß und Belohnung sowie ca. 12 Tools mit KI, VR und AR angeboten.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
131,https://www.civic-coding.de/community/projekt/nutrichef/1129,NutriChef,https://www.civic-coding.de/community/projekt/nutrichef/1129,Civic Coding,Unbekannt,"Eine Koch- und Ernährungsapp, die eine optimale Nährstoffversorgung garantiert, speziell bei besonderen Ernährungsanforderungen. Sie hilft, gesund und vielfältig zu kochen, berücksichtigt Budget, Allergien und Ernährungsstil, als Gegengewicht zur Convenience-Food-Kultur.",CC-BY-NC-ND 4.0,https://www.civic-coding.de
